windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.UMUMLZ.NVs.NVs.unbekannt;1/15/32/0;unbekannt
windhager.WFBPK.WVF.Betriebswahl.Betriebswahl;1/16/0/96;/1/16/0/20/15/0
windhager.WFBPK.WVF.Anlagekonfiguration.Automatikkessel;1/16/0/97;/1/16/0/20/0/0
windhager.WFBPK.WVF.Anlagekonfiguration.Festbrennstoff;1/16/0/97;/1/16/0/20/1/0
windhager.WFBPK.WVF.Anlagekonfiguration.Pufferspeicher;1/16/0/97;/1/16/0/20/2/0
windhager.WFBPK.WVF.Modulfunktionen.Modulfunktionen;1/16/0/98;/1/16/0/20/3/0
windhager.WFBPK.WVF.Puffertemperatur.Minimalwert;1/16/0/99;/1/16/0/20/10/0
windhager.WFBPK.WVF.Puffertemperatur.Maximalwert;1/16/0/99;/1/16/0/20/16/0
windhager.WFBPK.WVF.Puffertemperatur.Offset_WESollwert;1/16/0/99;/1/16/0/20/11/0
windhager.WFBPK.WVF.Kesseltemperatur.KesselMinimaltemperatur;1/16/0/100;/1/16/0/9/32/0
windhager.WFBPK.WVF.Kesseltemperatur.Maximalwert;1/16/0/100;/1/16/0/10/31/0
windhager.WFBPK.WVF.Umschaltventil.Antrieb;1/16/0/101;/1/16/0/20/6/0
windhager.WFBPK.WVF.Umschaltventil.Umschaltsperrzeit;1/16/0/101;/1/16/0/20/7/0
windhager.WFBPK.WVF.Schichtladung.Funktion_aktivieren;1/16/0/102;/1/16/0/20/8/0
windhager.WFBPK.WVF.Schichtladung.Zeitverzoegerung;1/16/0/102;/1/16/0/20/9/0
windhager.WFBPK.WVF.Schichtladung.Sollwert;1/16/0/102;/1/16/0/20/17/0
windhager.WFBPK.WVF.Schichtladung.min_Drehzahl;1/16/0/102;/1/16/0/20/14/0
windhager.WFBPK.WVF.Schichtladung.max_Drehzahl;1/16/0/102;/1/16/0/20/22/0
windhager.WFBPK.WVF.Schichtladung.Drehzahlregelung;1/16/0/102;/1/16/0/7/12/0
windhager.WFBPK.WVF.Fuehleranschluss_Y3.Fuehleranschluss_Y3;1/16/0/103;/1/16/0/20/5/0
windhager.WFBPK.WVF.Puffertemperatur.Puffertemperatur_Mitte;1/16/0/104;/1/16/0/0/17/0
windhager.WFBPK.WVF.Puffertemperatur.PufferBeladegrad;1/16/0/104;/1/16/0/23/87/0
windhager.WFBPK.WVF.Kesseltemperatur.Kesseltemperatur_Istwert;1/16/0/105;/1/16/0/0/7/0
windhager.WFBPK.WVF.Kesseltemperatur.Solltemperatur;1/16/0/105;/1/16/0/1/7/0
windhager.WFBPK.WVF.Hysterese_TPOmin.Wert;1/16/0/106;/1/16/0/20/12/0
windhager.WFBPK.WVF.Umschaltverzoegerung.Wert;1/16/0/107;/1/16/0/20/13/0
windhager.WFBPK.WVF.Modulinfo.Funktionsbezeichnung;1/16/0/108;/1/16/0/4/5/0
windhager.WFBPK.WVF.Modulinfo.Softwareversion_Feuerungsautomat;1/16/0/108;/1/16/0/4/92/0
windhager.WFBPK.WVF.Modulinfo.unbekannt;1/16/0/108;/1/16/0/20/127/0
windhager.WFBPK.WVF.Modulinfo.Version_HW;1/16/0/108;/1/16/0/4/93/0
windhager.WFBPK.WVF.unbekannt.PLP_Pufferladepumpe;1/16/0/109;/1/16/0/22/50/0
windhager.WFBPK.WVF.unbekannt.unbekannt;1/16/0/109;/1/16/0/22/75/0
windhager.WFBPK.WVF.unbekannt.unbekannt;1/16/0/109;/1/16/0/22/76/0
windhager.WFBPK.WVF.unbekannt.Mischer_Kesselschutz;1/16/0/109;/1/16/0/1/102/0
windhager.WFBPK.WVF.unbekannt.unbekannt;1/16/0/113;/1/16/0/20/125/0
windhager.WFBPK.WVF.unbekannt.unbekannt;1/16/0/113;/1/16/0/20/126/0
windhager.WFBPK.WVF.unbekannt.unbekannt;1/16/0/113;/1/16/0/7/20/0
windhager.WFBPK.WVF.unbekannt.Ruecklauftemperatur_Waermeerzeuger;1/16/0/114;/1/16/0/0/8/0
windhager.WFBPK.WVF.unbekannt.Ruecklauftemp_Sollwert_Waermeerzeuger;1/16/0/114;/1/16/0/1/8/0
windhager.WFBPK.WVF.unbekannt.unbekannt;1/16/0/115;/1/16/0/20/124/0
windhager.WFBPK.Pufferspeicher_2000.Betriebswahl.Betriebswahl;1/16/1/96;/1/16/1/20/15/0
windhager.WFBPK.Pufferspeicher_2000.Modulfunktionen.Modulfunktionen;1/16/1/97;/1/16/1/20/4/0
windhager.WFBPK.Pufferspeicher_2000.Kessel_Puffertemperatur.KesselMinimaltemperatur;1/16/1/98;/1/16/1/9/32/0
windhager.WFBPK.Pufferspeicher_2000.Kessel_Puffertemperatur.Maximalwert;1/16/1/98;/1/16/1/10/31/0
windhager.WFBPK.Pufferspeicher_2000.Kessel_Puffertemperatur.Überhoehung;1/16/1/98;/1/16/1/6/4/0
windhager.WFBPK.Pufferspeicher_2000.Brennersteuerung.Hysterese;1/16/1/99;/1/16/1/9/35/0
windhager.WFBPK.Pufferspeicher_2000.Pufferladepumpe.min_Drehzahl;1/16/1/100;/1/16/1/20/14/0
